frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,http.request.method,http.host,dns.qry.name
Feb  1, 2017 23:49:04.514973000 +07,10.2.1.101,208.70.91.252,50813,25,,,
Feb  1, 2017 23:49:04.577370000 +07,10.2.1.101,66.147.240.160,50814,25,,,
Feb  1, 2017 23:49:04.639752000 +07,10.2.1.101,64.72.83.80,50815,25,,,
Feb  1, 2017 23:49:04.639798000 +07,10.2.1.101,38.117.207.25,50816,25,,,
Feb  1, 2017 23:49:04.686635000 +07,10.2.1.101,108.166.43.1,50817,25,,,
Feb  1, 2017 23:49:04.717815000 +07,10.2.1.101,148.163.158.5,50818,25,,,
Feb  1, 2017 23:49:04.780228000 +07,10.2.1.101,67.152.67.2,50819,25,,,
Feb  1, 2017 23:49:04.826991000 +07,10.2.1.101,64.78.25.101,50820,25,,,
Feb  1, 2017 23:49:04.842639000 +07,10.2.1.101,168.252.233.185,50821,25,,,
Feb  1, 2017 23:49:04.858220000 +07,10.2.1.101,192.168.255.255,50822,25,,,
Feb  1, 2017 23:49:04.858256000 +07,10.2.1.101,216.32.181.10,50823,25,,,
Feb  1, 2017 23:49:04.904993000 +07,10.2.1.101,65.55.88.202,50824,25,,,
Feb  1, 2017 23:49:04.936224000 +07,10.2.1.101,216.82.242.43,50825,25,,,
Feb  1, 2017 23:49:04.936260000 +07,10.2.1.101,208.68.216.251,50826,25,,,
Feb  1, 2017 23:49:04.998578000 +07,10.2.1.101,23.229.166.168,50827,25,,,
Feb  1, 2017 23:49:05.014198000 +07,10.2.1.101,207.46.163.247,50828,25,,,
Feb  1, 2017 23:49:05.014234000 +07,10.2.1.101,75.141.70.42,50830,25,,,
Feb  1, 2017 23:49:05.029978000 +07,10.2.1.101,216.32.180.10,50829,25,,,
Feb  1, 2017 23:49:05.076622000 +07,10.2.1.101,191.238.240.12,50831,25,,,
Feb  1, 2017 23:49:05.154593000 +07,10.2.1.101,216.82.251.230,50832,25,,,
Feb  1, 2017 23:49:05.279468000 +07,10.2.1.101,87.213.228.113,50834,25,,,
Feb  1, 2017 23:49:05.279505000 +07,10.2.1.101,65.55.88.170,50833,25,,,
Feb  1, 2017 23:49:05.307549000 +07,91.220.131.24,10.2.1.101,,,,,
Feb  1, 2017 23:49:05.435425000 +07,10.2.1.101,64.235.153.2,50835,25,,,
Feb  1, 2017 23:49:05.435462000 +07,10.2.1.101,211.9.117.2,50836,25,,,
Feb  1, 2017 23:49:05.435472000 +07,10.2.1.101,17.172.34.67,50837,25,,,
Feb  1, 2017 23:49:05.529028000 +07,10.2.1.101,216.32.181.10,50838,25,,,
Feb  1, 2017 23:49:05.607029000 +07,10.2.1.101,216.52.10.141,50839,25,,,
Feb  1, 2017 23:49:05.622635000 +07,10.2.1.101,83.246.86.166,50840,25,,,
Feb  1, 2017 23:49:05.747435000 +07,10.2.1.101,68.168.97.195,50841,25,,,
Feb  1, 2017 23:49:06.106247000 +07,10.2.1.101,122.98.10.32,50842,25,,,
Feb  1, 2017 23:49:06.168652000 +07,10.2.1.101,216.82.242.35,50843,25,,,
Feb  1, 2017 23:49:06.309012000 +07,10.2.1.101,64.12.88.131,50844,25,,,
Feb  1, 2017 23:49:06.387013000 +07,10.2.1.101,64.12.91.196,50845,25,,,
Feb  1, 2017 23:49:06.387373000 +07,10.2.1.101,91.220.131.24,,,,,
Feb  1, 2017 23:49:06.402603000 +07,10.2.1.101,217.72.192.67,50846,25,,,
Feb  1, 2017 23:49:06.777022000 +07,10.2.1.101,207.46.163.247,50847,25,,,
Feb  1, 2017 23:49:06.777069000 +07,10.2.1.101,85.158.137.83,50848,25,,,
Feb  1, 2017 23:49:06.823860000 +07,10.2.1.101,74.125.69.27,50849,25,,,
Feb  1, 2017 23:49:06.918063000 +07,10.2.1.101,205.139.110.141,50854,25,,,
Feb  1, 2017 23:49:07.104634000 +07,10.2.1.101,207.46.163.10,50850,25,,,
Feb  1, 2017 23:49:07.191529000 +07,91.220.131.24,10.2.1.101,,,,,
Feb  1, 2017 23:49:07.198261000 +07,10.2.1.101,207.46.163.247,50852,25,,,
Feb  1, 2017 23:49:07.198298000 +07,10.2.1.101,208.69.85.41,50851,25,,,
Feb  1, 2017 23:49:07.479064000 +07,10.2.1.101,198.190.28.84,50853,25,,,
Feb  1, 2017 23:49:08.072492000 +07,10.2.1.101,213.42.202.181,50855,25,,,
Feb  1, 2017 23:49:08.244087000 +07,10.2.1.101,216.32.180.74,50856,25,,,
Feb  1, 2017 23:49:08.274988000 +07,10.2.1.101,91.220.131.24,,,,,
Feb  1, 2017 23:49:08.431261000 +07,10.2.1.101,204.232.236.146,50857,25,,,
Feb  1, 2017 23:49:08.727677000 +07,10.2.1.101,74.125.28.26,50858,25,,,
Feb  1, 2017 23:49:09.101833000 +07,91.220.131.24,10.2.1.101,,,,,
Feb  1, 2017 23:49:09.211335000 +07,10.2.1.101,207.211.30.145,50859,25,,,
Feb  1, 2017 23:49:09.554530000 +07,10.2.1.101,203.97.33.212,50860,25,,,
Feb  1, 2017 23:49:09.928275000 +07,10.2.1.101,98.139.171.245,50802,25,,,
Feb  1, 2017 23:49:09.928314000 +07,10.2.1.101,205.139.110.141,50854,25,,,
Feb  1, 2017 23:49:09.943905000 +07,10.2.1.101,68.232.142.51,50803,25,,,
Feb  1, 2017 23:49:10.115499000 +07,10.2.1.101,68.87.20.5,50804,25,,,
Feb  1, 2017 23:49:10.131090000 +07,10.2.1.101,208.11.179.133,50805,25,,,
Feb  1, 2017 23:49:10.194039000 +07,10.2.1.101,91.220.131.24,,,,,
Feb  1, 2017 23:49:10.240300000 +07,10.2.1.101,68.232.150.130,50806,25,,,
Feb  1, 2017 23:49:10.240335000 +07,10.2.1.101,96.114.157.80,50807,25,,,
Feb  1, 2017 23:49:10.333864000 +07,10.2.1.101,216.82.242.115,50809,25,,,
Feb  1, 2017 23:49:10.333900000 +07,10.2.1.101,170.12.104.95,50808,25,,,
Feb  1, 2017 23:49:10.365070000 +07,10.2.1.101,154.66.66.116,50810,25,,,
Feb  1, 2017 23:49:10.474292000 +07,10.2.1.101,205.139.110.145,50811,25,,,
Feb  1, 2017 23:49:10.489893000 +07,10.2.1.101,207.46.163.74,50812,25,,,
Feb  1, 2017 23:49:10.521059000 +07,10.2.1.101,208.70.91.252,50813,25,,,
Feb  1, 2017 23:49:10.583436000 +07,10.2.1.101,66.147.240.160,50814,25,,,
Feb  1, 2017 23:49:10.645890000 +07,10.2.1.101,64.72.83.80,50815,25,,,
Feb  1, 2017 23:49:10.645931000 +07,10.2.1.101,38.117.207.25,50816,25,,,
Feb  1, 2017 23:49:10.692672000 +07,10.2.1.101,108.166.43.1,50817,25,,,
Feb  1, 2017 23:49:10.723892000 +07,10.2.1.101,148.163.158.5,50818,25,,,
Feb  1, 2017 23:49:10.724090000 +07,10.2.1.101,10.2.2.1,,,,,pb.com
Feb  1, 2017 23:49:10.786294000 +07,10.2.1.101,67.152.67.2,50819,25,,,
Feb  1, 2017 23:49:10.819746000 +07,10.2.2.1,10.2.1.101,,,,,pb.com
Feb  1, 2017 23:49:10.833069000 +07,10.2.1.101,64.78.25.101,50820,25,,,
Feb  1, 2017 23:49:10.848695000 +07,10.2.1.101,168.252.233.185,50821,25,,,
Feb  1, 2017 23:49:10.848939000 +07,10.2.1.101,10.2.2.1,,,,,pb-com.mail.protection.outlook.com
Feb  1, 2017 23:49:10.864269000 +07,10.2.1.101,192.168.255.255,50822,25,,,
Feb  1, 2017 23:49:10.864305000 +07,10.2.1.101,216.32.181.10,50823,25,,,
Feb  1, 2017 23:49:10.911106000 +07,10.2.1.101,65.55.88.202,50824,25,,,
Feb  1, 2017 23:49:10.942294000 +07,10.2.1.101,216.82.242.43,50825,25,,,
Feb  1, 2017 23:49:10.942330000 +07,10.2.1.101,208.68.216.251,50826,25,,,
Feb  1, 2017 23:49:10.975523000 +07,91.220.131.24,10.2.1.101,,,,,
Feb  1, 2017 23:49:11.004671000 +07,10.2.1.101,23.229.166.168,50827,25,,,
Feb  1, 2017 23:49:11.020304000 +07,10.2.1.101,207.46.163.247,50828,25,,,
Feb  1, 2017 23:49:11.020340000 +07,10.2.1.101,75.141.70.42,50830,25,,,
Feb  1, 2017 23:49:11.035908000 +07,10.2.1.101,216.32.180.10,50829,25,,,
Feb  1, 2017 23:49:11.082676000 +07,10.2.1.101,191.238.240.12,50831,25,,,
Feb  1, 2017 23:49:11.082713000 +07,10.2.1.101,213.42.202.181,50855,25,,,
Feb  1, 2017 23:49:11.084757000 +07,10.2.2.1,10.2.1.101,,,,,pb-com.mail.protection.outlook.com
Feb  1, 2017 23:49:11.130135000 +07,10.2.1.101,207.46.163.247,50861,25,,,
Feb  1, 2017 23:49:11.176299000 +07,10.2.1.101,216.82.251.230,50832,25,,,
Feb  1, 2017 23:49:11.254264000 +07,10.2.1.101,216.32.180.74,50856,25,,,
Feb  1, 2017 23:49:11.285504000 +07,10.2.1.101,87.213.228.113,50834,25,,,
Feb  1, 2017 23:49:11.285540000 +07,10.2.1.101,65.55.88.170,50833,25,,,
Feb  1, 2017 23:49:11.410496000 +07,10.2.1.101,10.2.2.1,,,,,sessmg14.ericsson.net
Feb  1, 2017 23:49:11.441453000 +07,10.2.1.101,204.232.236.146,50857,25,,,
Feb  1, 2017 23:49:11.441489000 +07,10.2.1.101,64.235.153.2,50835,25,,,
Feb  1, 2017 23:49:11.441498000 +07,10.2.1.101,211.9.117.2,50836,25,,,
Feb  1, 2017 23:49:11.441507000 +07,10.2.1.101,17.172.34.67,50837,25,,,
Feb  1, 2017 23:49:11.479731000 +07,10.2.2.1,10.2.1.101,,,,,sessmg14.ericsson.net
Feb  1, 2017 23:49:11.488806000 +07,10.2.1.101,193.180.251.62,50862,25,,,
Feb  1, 2017 23:49:11.535106000 +07,10.2.1.101,216.32.181.10,50838,25,,,
Feb  1, 2017 23:49:11.613104000 +07,10.2.1.101,216.52.10.141,50839,25,,,
Feb  1, 2017 23:49:11.628703000 +07,10.2.1.101,83.246.86.166,50840,25,,,
Feb  1, 2017 23:49:11.737880000 +07,10.2.1.101,74.125.28.26,50858,25,,,
Feb  1, 2017 23:49:11.753500000 +07,10.2.1.101,68.168.97.195,50841,25,,,
Feb  1, 2017 23:49:12.065826000 +07,10.2.1.101,91.220.131.24,,,,,
Feb  1, 2017 23:49:12.112327000 +07,10.2.1.101,122.98.10.32,50842,25,,,
Feb  1, 2017 23:49:12.174694000 +07,10.2.1.101,216.82.242.35,50843,25,,,
Feb  1, 2017 23:49:12.221706000 +07,10.2.1.101,207.211.30.145,50859,25,,,
Feb  1, 2017 23:49:12.315114000 +07,10.2.1.101,64.12.88.131,50844,25,,,
Feb  1, 2017 23:49:12.393109000 +07,10.2.1.101,64.12.91.196,50845,25,,,
Feb  1, 2017 23:49:12.408685000 +07,10.2.1.101,217.72.192.67,50846,25,,,
Feb  1, 2017 23:49:12.564724000 +07,10.2.1.101,203.97.33.212,50860,25,,,
Feb  1, 2017 23:49:12.783135000 +07,10.2.1.101,207.46.163.247,50847,25,,,
Feb  1, 2017 23:49:12.783181000 +07,10.2.1.101,85.158.137.83,50848,25,,,
Feb  1, 2017 23:49:12.829897000 +07,10.2.1.101,74.125.69.27,50849,25,,,
Feb  1, 2017 23:49:12.834112000 +07,91.220.131.24,10.2.1.101,,,,,
Feb  1, 2017 23:49:13.110730000 +07,10.2.1.101,207.46.163.10,50850,25,,,
Feb  1, 2017 23:49:13.204340000 +07,10.2.1.101,207.46.163.247,50852,25,,,
Feb  1, 2017 23:49:13.204376000 +07,10.2.1.101,208.69.85.41,50851,25,,,
Feb  1, 2017 23:49:13.485097000 +07,10.2.1.101,198.190.28.84,50853,25,,,
Feb  1, 2017 23:49:13.922245000 +07,10.2.1.101,91.220.131.24,,,,,
Feb  1, 2017 23:49:13.953738000 +07,10.2.1.101,216.32.180.74,50863,25,,,
Feb  1, 2017 23:49:14.140352000 +07,10.2.1.101,207.46.163.247,50861,25,,,
Feb  1, 2017 23:49:14.499114000 +07,10.2.1.101,193.180.251.62,50862,25,,,
Feb  1, 2017 23:49:14.530508000 +07,10.2.1.101,10.2.2.1,,,,,a34-mta04.direcpc.com
Feb  1, 2017 23:49:14.627796000 +07,10.2.2.1,10.2.1.101,,,,,a34-mta04.direcpc.com
Feb  1, 2017 23:49:14.671290000 +07,10.2.1.101,66.82.4.105,50864,25,,,
Feb  1, 2017 23:49:14.699140000 +07,91.220.131.24,10.2.1.101,,,,,
Feb  1, 2017 23:49:14.827319000 +07,10.2.1.101,68.168.97.195,50865,25,,,
Feb  1, 2017 23:49:15.778670000 +07,10.2.1.101,91.220.131.24,,,,,
Feb  1, 2017 23:49:15.934355000 +07,10.2.1.101,205.139.110.141,50854,25,,,
Feb  1, 2017 23:49:16.566157000 +07,91.220.131.24,10.2.1.101,,,,,
Feb  1, 2017 23:49:16.963996000 +07,10.2.1.101,216.32.180.74,50863,25,,,
Feb  1, 2017 23:49:17.088733000 +07,10.2.1.101,213.42.202.181,50855,25,,,
Feb  1, 2017 23:49:17.275985000 +07,10.2.1.101,216.32.180.74,50856,25,,,
Feb  1, 2017 23:49:17.447583000 +07,10.2.1.101,204.232.236.146,50857,25,,,
Feb  1, 2017 23:49:17.650724000 +07,10.2.1.101,91.220.131.24,,,,,
Feb  1, 2017 23:49:17.681553000 +07,10.2.1.101,66.82.4.105,50864,25,,,
Feb  1, 2017 23:49:17.743972000 +07,10.2.1.101,74.125.28.26,50858,25,,,
Feb  1, 2017 23:49:17.837582000 +07,10.2.1.101,68.168.97.195,50865,25,,,
Feb  1, 2017 23:49:18.227600000 +07,10.2.1.101,207.211.30.145,50859,25,,,
Feb  1, 2017 23:49:18.408733000 +07,91.220.131.24,10.2.1.101,,,,,
Feb  1, 2017 23:49:18.570772000 +07,10.2.1.101,203.97.33.212,50860,25,,,
Feb  1, 2017 23:49:19.491521000 +07,10.2.1.101,91.220.131.24,,,,,
Feb  1, 2017 23:49:20.146408000 +07,10.2.1.101,207.46.163.247,50861,25,,,
Feb  1, 2017 23:49:20.263085000 +07,91.220.131.24,10.2.1.101,,,,,
Feb  1, 2017 23:49:20.505210000 +07,10.2.1.101,193.180.251.62,50862,25,,,
Feb  1, 2017 23:49:21.347891000 +07,10.2.1.101,91.220.131.24,,,,,
Feb  1, 2017 23:49:21.925497000 +07,10.2.1.101,98.139.171.245,50866,25,,,
Feb  1, 2017 23:49:21.956632000 +07,10.2.1.101,68.232.142.51,50867,25,,,
Feb  1, 2017 23:49:22.128263000 +07,10.2.1.101,208.11.179.133,50868,25,,,
Feb  1, 2017 23:49:22.159486000 +07,10.2.1.101,96.114.157.80,50869,25,,,
Feb  1, 2017 23:49:22.177106000 +07,91.220.131.24,10.2.1.101,,,,,
Feb  1, 2017 23:49:22.237480000 +07,10.2.1.101,68.232.150.130,50870,25,,,
Feb  1, 2017 23:49:22.253006000 +07,10.2.1.101,96.114.157.80,50871,25,,,
Feb  1, 2017 23:49:22.346666000 +07,10.2.1.101,216.82.242.99,50872,25,,,
Feb  1, 2017 23:49:22.362189000 +07,10.2.1.101,170.12.159.185,50873,25,,,
Feb  1, 2017 23:49:22.377905000 +07,10.2.1.101,154.66.66.116,50874,25,,,
Feb  1, 2017 23:49:22.487104000 +07,10.2.1.101,205.139.110.145,50875,25,,,
Feb  1, 2017 23:49:22.502615000 +07,10.2.1.101,207.46.163.74,50876,25,,,
Feb  1, 2017 23:49:22.533753000 +07,10.2.1.101,208.70.91.252,50877,25,,,
Feb  1, 2017 23:49:22.596207000 +07,10.2.1.101,66.147.240.160,50878,25,,,
Feb  1, 2017 23:49:22.658623000 +07,10.2.1.101,64.72.83.80,50879,25,,,
Feb  1, 2017 23:49:22.658865000 +07,10.2.1.101,38.117.207.25,50880,25,,,
Feb  1, 2017 23:49:22.689829000 +07,10.2.1.101,108.166.43.1,50881,25,,,
Feb  1, 2017 23:49:22.752317000 +07,10.2.1.101,148.163.158.5,50882,25,,,
Feb  1, 2017 23:49:22.814730000 +07,10.2.1.101,67.152.67.2,50883,25,,,
Feb  1, 2017 23:49:22.845854000 +07,10.2.1.101,199.193.206.99,50884,25,,,
Feb  1, 2017 23:49:22.861461000 +07,10.2.1.101,168.252.233.184,50885,25,,,
Feb  1, 2017 23:49:22.892641000 +07,10.2.1.101,192.168.255.255,50886,25,,,
Feb  1, 2017 23:49:22.892687000 +07,10.2.1.101,216.32.181.10,50887,25,,,
Feb  1, 2017 23:49:22.908286000 +07,10.2.1.101,65.55.88.10,50888,25,,,
Feb  1, 2017 23:49:22.939434000 +07,10.2.1.101,216.82.242.43,50889,25,,,
Feb  1, 2017 23:49:22.939793000 +07,10.2.1.101,208.68.216.252,50890,25,,,
Feb  1, 2017 23:49:22.970038000 +07,10.2.1.101,216.32.180.74,50863,25,,,
Feb  1, 2017 23:49:23.017519000 +07,10.2.1.101,75.141.70.42,50891,25,,,
Feb  1, 2017 23:49:23.017566000 +07,10.2.1.101,207.46.163.247,50892,25,,,
Feb  1, 2017 23:49:23.017966000 +07,10.2.1.101,23.229.166.168,50893,25,,,
Feb  1, 2017 23:49:23.079854000 +07,10.2.1.101,191.238.240.12,50894,25,,,
Feb  1, 2017 23:49:23.080056000 +07,10.2.1.101,10.2.2.1,,,,,outlook.southcliff.com
Feb  1, 2017 23:49:23.204583000 +07,10.2.1.101,216.82.251.230,50895,25,,,
Feb  1, 2017 23:49:23.241273000 +07,10.2.2.1,10.2.1.101,,,,,outlook.southcliff.com
Feb  1, 2017 23:49:23.251335000 +07,10.2.1.101,71.14.145.99,50896,25,,,
Feb  1, 2017 23:49:23.266725000 +07,10.2.1.101,91.220.131.24,,,,,
Feb  1, 2017 23:49:23.298212000 +07,10.2.1.101,87.213.228.113,50897,25,,,
Feb  1, 2017 23:49:23.298664000 +07,10.2.1.101,65.55.88.170,50898,25,,,
Feb  1, 2017 23:49:23.438729000 +07,10.2.1.101,64.235.150.252,50899,25,,,
Feb  1, 2017 23:49:23.438775000 +07,10.2.1.101,211.9.117.2,50900,25,,,
Feb  1, 2017 23:49:23.454196000 +07,10.2.1.101,17.178.97.79,50901,25,,,
Feb  1, 2017 23:49:23.547829000 +07,10.2.1.101,216.32.181.10,50902,25,,,
Feb  1, 2017 23:49:23.625956000 +07,10.2.1.101,38.99.48.141,50903,25,,,
Feb  1, 2017 23:49:23.641456000 +07,10.2.1.101,83.246.86.166,50904,25,,,
Feb  1, 2017 23:49:23.687651000 +07,10.2.1.101,66.82.4.105,50864,25,,,
Feb  1, 2017 23:49:23.781508000 +07,10.2.1.101,68.168.97.195,50905,25,,,
Feb  1, 2017 23:49:23.843648000 +07,10.2.1.101,68.168.97.195,50865,25,,,
Feb  1, 2017 23:49:24.063584000 +07,91.220.131.24,10.2.1.101,,,,,
Feb  1, 2017 23:49:24.109474000 +07,10.2.1.101,122.98.10.32,50906,25,,,
Feb  1, 2017 23:49:24.202983000 +07,10.2.1.101,216.82.242.35,50907,25,,,
Feb  1, 2017 23:49:24.343554000 +07,10.2.1.101,64.12.91.196,50908,25,,,
Feb  1, 2017 23:49:24.421448000 +07,10.2.1.101,212.227.15.41,50909,25,,,
Feb  1, 2017 23:49:24.437012000 +07,10.2.1.101,64.12.91.196,50910,25,,,
Feb  1, 2017 23:49:24.779908000 +07,10.2.1.101,10.2.2.1,,,,,taft-forward.com
Feb  1, 2017 23:49:24.811449000 +07,10.2.1.101,85.158.137.83,50911,25,,,
Feb  1, 2017 23:49:24.827075000 +07,10.2.1.101,207.46.163.247,50912,25,,,
Feb  1, 2017 23:49:24.842796000 +07,10.2.1.101,74.125.28.26,50913,25,,,
Feb  1, 2017 23:49:24.935668000 +07,10.2.1.101,98.139.171.245,50866,25,,,
Feb  1, 2017 23:49:24.955289000 +07,10.2.2.1,10.2.1.101,,,,,taft-forward.com
Feb  1, 2017 23:49:24.966785000 +07,10.2.1.101,68.232.142.51,50867,25,,,
Feb  1, 2017 23:49:24.967031000 +07,10.2.1.101,10.2.2.1,,,,,taftforward-com01b.mail.protection.outlook.com
Feb  1, 2017 23:49:25.123486000 +07,10.2.1.101,207.46.163.10,50914,25,,,
Feb  1, 2017 23:49:25.138470000 +07,10.2.1.101,208.11.179.133,50868,25,,,
Feb  1, 2017 23:49:25.154034000 +07,10.2.1.101,96.114.157.80,50869,25,,,
Feb  1, 2017 23:49:25.154379000 +07,10.2.1.101,91.220.131.24,,,,,
Feb  1, 2017 23:49:25.218291000 +07,10.2.2.1,10.2.1.101,,,,,taftforward-com01b.mail.protection.outlook.com
Feb  1, 2017 23:49:25.232590000 +07,10.2.1.101,23.103.157.42,50915,25,,,
Feb  1, 2017 23:49:25.232795000 +07,10.2.1.101,208.69.85.41,50916,25,,,
Feb  1, 2017 23:49:25.233062000 +07,10.2.1.101,207.46.163.247,50917,25,,,
Feb  1, 2017 23:49:25.247664000 +07,10.2.1.101,68.232.150.130,50870,25,,,
Feb  1, 2017 23:49:25.247700000 +07,10.2.1.101,96.114.157.80,50871,25,,,
Feb  1, 2017 23:49:25.356870000 +07,10.2.1.101,216.82.242.99,50872,25,,,
Feb  1, 2017 23:49:25.372439000 +07,10.2.1.101,170.12.159.185,50873,25,,,
Feb  1, 2017 23:49:25.388075000 +07,10.2.1.101,154.66.66.116,50874,25,,,
Feb  1, 2017 23:49:25.497308000 +07,10.2.1.101,205.139.110.145,50875,25,,,
Feb  1, 2017 23:49:25.512887000 +07,10.2.1.101,207.46.163.74,50876,25,,,
Feb  1, 2017 23:49:25.528596000 +07,10.2.1.101,10.2.2.1,,,,,sf1.delhaize.com
Feb  1, 2017 23:49:25.544069000 +07,10.2.1.101,208.70.91.252,50877,25,,,
Feb  1, 2017 23:49:25.606475000 +07,10.2.1.101,66.147.240.160,50878,25,,,
Feb  1, 2017 23:49:25.626000000 +07,10.2.2.1,10.2.1.101,,,,,sf1.delhaize.com
Feb  1, 2017 23:49:25.653809000 +07,10.2.1.101,198.190.28.83,50918,25,,,
Feb  1, 2017 23:49:25.668834000 +07,10.2.1.101,64.72.83.80,50879,25,,,
Feb  1, 2017 23:49:25.668870000 +07,10.2.1.101,38.117.207.25,50880,25,,,
Feb  1, 2017 23:49:25.700074000 +07,10.2.1.101,108.166.43.1,50881,25,,,
Feb  1, 2017 23:49:25.746815000 +07,10.2.1.101,148.163.158.5,50882,25,,,
Feb  1, 2017 23:49:25.824847000 +07,10.2.1.101,67.152.67.2,50883,25,,,
Feb  1, 2017 23:49:25.856077000 +07,10.2.1.101,199.193.206.99,50884,25,,,
Feb  1, 2017 23:49:25.856113000 +07,10.2.1.101,168.252.233.184,50885,25,,,
Feb  1, 2017 23:49:25.887245000 +07,10.2.1.101,192.168.255.255,50886,25,,,
Feb  1, 2017 23:49:25.887281000 +07,10.2.1.101,216.32.181.10,50887,25,,,
Feb  1, 2017 23:49:25.918519000 +07,10.2.1.101,65.55.88.10,50888,25,,,
Feb  1, 2017 23:49:25.949675000 +07,10.2.1.101,216.82.242.43,50889,25,,,
Feb  1, 2017 23:49:25.949711000 +07,10.2.1.101,208.68.216.252,50890,25,,,
Feb  1, 2017 23:49:25.954619000 +07,91.220.131.24,10.2.1.101,,,,,
Feb  1, 2017 23:49:26.027650000 +07,10.2.1.101,207.46.163.247,50892,25,,,
Feb  1, 2017 23:49:26.027687000 +07,10.2.1.101,75.141.70.42,50891,25,,,
Feb  1, 2017 23:49:26.027697000 +07,10.2.1.101,23.229.166.168,50893,25,,,
Feb  1, 2017 23:49:26.090079000 +07,10.2.1.101,191.238.240.12,50894,25,,,
Feb  1, 2017 23:49:26.214847000 +07,10.2.1.101,216.82.251.230,50895,25,,,
Feb  1, 2017 23:49:26.261696000 +07,10.2.1.101,71.14.145.99,50896,25,,,
Feb  1, 2017 23:49:26.308479000 +07,10.2.1.101,87.213.228.113,50897,25,,,
Feb  1, 2017 23:49:26.308516000 +07,10.2.1.101,65.55.88.170,50898,25,,,
Feb  1, 2017 23:49:26.448864000 +07,10.2.1.101,211.9.117.2,50900,25,,,
Feb  1, 2017 23:49:26.448900000 +07,10.2.1.101,64.235.150.252,50899,25,,,
Feb  1, 2017 23:49:26.464495000 +07,10.2.1.101,17.178.97.79,50901,25,,,
Feb  1, 2017 23:49:26.558080000 +07,10.2.1.101,216.32.181.10,50902,25,,,
Feb  1, 2017 23:49:26.636062000 +07,10.2.1.101,38.99.48.141,50903,25,,,
Feb  1, 2017 23:49:26.651696000 +07,10.2.1.101,83.246.86.166,50904,25,,,
Feb  1, 2017 23:49:26.776485000 +07,10.2.1.101,68.168.97.195,50905,25,,,
Feb  1, 2017 23:49:27.041995000 +07,10.2.1.101,91.220.131.24,,,,,
Feb  1, 2017 23:49:27.104067000 +07,10.2.1.101,122.98.10.32,50906,25,,,
Feb  1, 2017 23:49:27.213300000 +07,10.2.1.101,216.82.242.35,50907,25,,,
Feb  1, 2017 23:49:27.353689000 +07,10.2.1.101,64.12.91.196,50908,25,,,
Feb  1, 2017 23:49:27.416100000 +07,10.2.1.101,212.227.15.41,50909,25,,,
Feb  1, 2017 23:49:27.447257000 +07,10.2.1.101,64.12.91.196,50910,25,,,
Feb  1, 2017 23:49:27.821724000 +07,10.2.1.101,85.158.137.83,50911,25,,,
Feb  1, 2017 23:49:27.837301000 +07,10.2.1.101,207.46.163.247,50912,25,,,
Feb  1, 2017 23:49:27.837340000 +07,10.2.1.101,74.125.28.26,50913,25,,,
Feb  1, 2017 23:49:27.879824000 +07,91.220.131.24,10.2.1.101,,,,,
Feb  1, 2017 23:49:27.947102000 +07,10.2.1.101,205.139.110.141,50919,25,,,
Feb  1, 2017 23:49:28.133706000 +07,10.2.1.101,207.46.163.10,50914,25,,,
Feb  1, 2017 23:49:28.227307000 +07,10.2.1.101,208.69.85.41,50916,25,,,
Feb  1, 2017 23:49:28.242889000 +07,10.2.1.101,23.103.157.42,50915,25,,,
Feb  1, 2017 23:49:28.242924000 +07,10.2.1.101,207.46.163.247,50917,25,,,
Feb  1, 2017 23:49:28.664072000 +07,10.2.1.101,198.190.28.83,50918,25,,,
Feb  1, 2017 23:49:28.960846000 +07,10.2.1.101,91.220.131.24,,,,,
Feb  1, 2017 23:49:29.101539000 +07,10.2.1.101,213.42.202.181,50920,25,,,
Feb  1, 2017 23:49:29.304352000 +07,10.2.1.101,216.32.180.74,50921,25,,,
Feb  1, 2017 23:49:29.460485000 +07,10.2.1.101,204.232.236.146,50922,25,,,
Feb  1, 2017 23:49:29.756723000 +07,10.2.1.101,74.125.28.26,50923,25,,,
Feb  1, 2017 23:49:29.827075000 +07,91.220.131.24,10.2.1.101,,,,,
Feb  1, 2017 23:49:30.240477000 +07,10.2.1.101,205.139.110.145,50924,25,,,
Feb  1, 2017 23:49:30.568004000 +07,10.2.1.101,203.97.33.212,50925,25,,,
Feb  1, 2017 23:49:30.910856000 +07,10.2.1.101,91.220.131.24,,,,,
Feb  1, 2017 23:49:30.941750000 +07,10.2.1.101,98.139.171.245,50866,25,,,
Feb  1, 2017 23:49:30.957328000 +07,10.2.1.101,205.139.110.141,50919,25,,,
Feb  1, 2017 23:49:30.972893000 +07,10.2.1.101,68.232.142.51,50867,25,,,
Feb  1, 2017 23:49:31.144548000 +07,10.2.1.101,208.11.179.133,50868,25,,,
Feb  1, 2017 23:49:31.175741000 +07,10.2.1.101,96.114.157.80,50869,25,,,
Feb  1, 2017 23:49:31.253720000 +07,10.2.1.101,68.232.150.130,50870,25,,,
Feb  1, 2017 23:49:31.253757000 +07,10.2.1.101,96.114.157.80,50871,25,,,
Feb  1, 2017 23:49:31.362939000 +07,10.2.1.101,216.82.242.99,50872,25,,,
Feb  1, 2017 23:49:31.378552000 +07,10.2.1.101,170.12.159.185,50873,25,,,
